,ITOT,DIA,SPY,XLG,AIA,GXC,XLY,XLE,XLF,XLV,XLI,XLB,XLK,XLU,ICLN,CGW,WOOD,IYR
2018-11-06 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-11-07 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-11-08 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-11-09 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-11-12 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-11-13 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-11-14 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-11-15 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-11-16 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-11-19 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-11-20 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-11-21 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-11-23 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-11-26 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-11-27 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-11-28 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-11-29 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
2018-11-30 00:00:00+00:00,1.0666333780354722e-13,0.0034671054350314135,0.002553078805021792,5.633824083170106e-14,8.275893911694699e-14,5.0832950513805285e-14,4.4851721288823635e-14,0.0,2.0761894885246543e-13,6.037016468128616e-14,7.907542265989402e-14,9.453008852916095e-14,6.298597575607951e-14,0.0,0.0,0.0,0.0,0.0
