,ITOT,DIA,SPY,XLG,AIA,GXC,XLY,XLE,XLF,XLV,XLI,XLB,XLK,XLU,ICLN,CGW,WOOD,IYR
2015-01-23 00:00:00+00:00,0.0013010437368835925,0.0003505266846185022,0.0002977248134416582,0.000432056641531346,0.0012373362906726115,0.0007353552378086845,0.0008380332307716069,0.0008365356765706948,0.0031447157539919533,0.0008423973104197765,0.0010934137939772202,0.0012660113077206127,0.0014466065480092192,0.0013262547425388392,0.006388983024366021,0.00214452586235988,0.0011478211437929901,0.000804824519467297
2015-01-26 00:00:00+00:00,0.0013010437368835925,0.0003505266846185022,0.0002977248134416582,0.000432056641531346,0.0012373362906726115,0.0007353552378086845,0.0008380332307716069,0.0008365356765706948,0.0031447157539919533,0.0008423973104197765,0.0010934137939772202,0.0012660113077206127,0.0014466065480092192,0.0013262547425388392,0.006388983024366021,0.00214452586235988,0.0011478211437929901,0.000804824519467297
2015-01-27 00:00:00+00:00,0.0013010437368835925,0.0003505266846185022,0.0002977248134416582,0.000432056641531346,0.0012373362906726115,0.0007353552378086845,0.0008380332307716069,0.0008365356765706948,0.0031447157539919533,0.0008423973104197765,0.0010934137939772202,0.0012660113077206127,0.0014466065480092192,0.0013262547425388392,0.006388983024366021,0.00214452586235988,0.0011478211437929901,0.000804824519467297
2015-01-28 00:00:00+00:00,0.0013010437368835925,0.0003505266846185022,0.0002977248134416582,0.000432056641531346,0.0012373362906726115,0.0007353552378086845,0.0008380332307716069,0.0008365356765706948,0.0031447157539919533,0.0008423973104197765,0.0010934137939772202,0.0012660113077206127,0.0014466065480092192,0.0013262547425388392,0.006388983024366021,0.00214452586235988,0.0011478211437929901,0.000804824519467297
2015-01-29 00:00:00+00:00,0.0013010437368835925,0.0003505266846185022,0.0002977248134416582,0.000432056641531346,0.0012373362906726115,0.0007353552378086845,0.0008380332307716069,0.0008365356765706948,0.0031447157539919533,0.0008423973104197765,0.0010934137939772202,0.0012660113077206127,0.0014466065480092192,0.0013262547425388392,0.006388983024366021,0.00214452586235988,0.0011478211437929901,0.000804824519467297
2015-01-30 00:00:00+00:00,0.0013010437368835925,0.0003505266846185022,0.0002977248134416582,0.000432056641531346,0.0012373362906726115,0.0007353552378086845,0.0008380332307716069,0.0008365356765706948,0.0031447157539919533,0.0008423973104197765,0.0010934137939772202,0.0012660113077206127,0.0014466065480092192,0.0013262547425388392,0.006388983024366021,0.00214452586235988,0.0011478211437929901,0.000804824519467297
2015-02-02 00:00:00+00:00,0.0013010437368835925,0.0003505266846185022,0.0002977248134416582,0.000432056641531346,0.0012373362906726115,0.0007353552378086845,0.0008380332307716069,0.0008365356765706948,0.0031447157539919533,0.0008423973104197765,0.0010934137939772202,0.0012660113077206127,0.0014466065480092192,0.0013262547425388392,0.006388983024366021,0.00214452586235988,0.0011478211437929901,0.000804824519467297
2015-02-03 00:00:00+00:00,0.0013010437368835925,0.0003505266846185022,0.0002977248134416582,0.000432056641531346,0.0012373362906726115,0.0007353552378086845,0.0008380332307716069,0.0008365356765706948,0.0031447157539919533,0.0008423973104197765,0.0010934137939772202,0.0012660113077206127,0.0014466065480092192,0.0013262547425388392,0.006388983024366021,0.00214452586235988,0.0011478211437929901,0.000804824519467297
2015-02-04 00:00:00+00:00,0.0013010437368835925,0.0003505266846185022,0.0002977248134416582,0.000432056641531346,0.0012373362906726115,0.0007353552378086845,0.0008380332307716069,0.0008365356765706948,0.0031447157539919533,0.0008423973104197765,0.0010934137939772202,0.0012660113077206127,0.0014466065480092192,0.0013262547425388392,0.006388983024366021,0.00214452586235988,0.0011478211437929901,0.000804824519467297
2015-02-05 00:00:00+00:00,0.0013010437368835925,0.0003505266846185022,0.0002977248134416582,0.000432056641531346,0.0012373362906726115,0.0007353552378086845,0.0008380332307716069,0.0008365356765706948,0.0031447157539919533,0.0008423973104197765,0.0010934137939772202,0.0012660113077206127,0.0014466065480092192,0.0013262547425388392,0.006388983024366021,0.00214452586235988,0.0011478211437929901,0.000804824519467297
2015-02-06 00:00:00+00:00,0.0013010437368835925,0.0003505266846185022,0.0002977248134416582,0.000432056641531346,0.0012373362906726115,0.0007353552378086845,0.0008380332307716069,0.0008365356765706948,0.0031447157539919533,0.0008423973104197765,0.0010934137939772202,0.0012660113077206127,0.0014466065480092192,0.0013262547425388392,0.006388983024366021,0.00214452586235988,0.0011478211437929901,0.000804824519467297
2015-02-09 00:00:00+00:00,0.0013010437368835925,0.0003505266846185022,0.0002977248134416582,0.000432056641531346,0.0012373362906726115,0.0007353552378086845,0.0008380332307716069,0.0008365356765706948,0.0031447157539919533,0.0008423973104197765,0.0010934137939772202,0.0012660113077206127,0.0014466065480092192,0.0013262547425388392,0.006388983024366021,0.00214452586235988,0.0011478211437929901,0.000804824519467297
2015-02-10 00:00:00+00:00,0.0013010437368835925,0.0003505266846185022,0.0002977248134416582,0.000432056641531346,0.0012373362906726115,0.0007353552378086845,0.0008380332307716069,0.0008365356765706948,0.0031447157539919533,0.0008423973104197765,0.0010934137939772202,0.0012660113077206127,0.0014466065480092192,0.0013262547425388392,0.006388983024366021,0.00214452586235988,0.0011478211437929901,0.000804824519467297
2015-02-11 00:00:00+00:00,0.0013010437368835925,0.0003505266846185022,0.0002977248134416582,0.000432056641531346,0.0012373362906726115,0.0007353552378086845,0.0008380332307716069,0.0008365356765706948,0.0031447157539919533,0.0008423973104197765,0.0010934137939772202,0.0012660113077206127,0.0014466065480092192,0.0013262547425388392,0.006388983024366021,0.00214452586235988,0.0011478211437929901,0.000804824519467297
2015-02-12 00:00:00+00:00,0.0013010437368835925,0.0003505266846185022,0.0002977248134416582,0.000432056641531346,0.0012373362906726115,0.0007353552378086845,0.0008380332307716069,0.0008365356765706948,0.0031447157539919533,0.0008423973104197765,0.0010934137939772202,0.0012660113077206127,0.0014466065480092192,0.0013262547425388392,0.006388983024366021,0.00214452586235988,0.0011478211437929901,0.000804824519467297
