date,ITOT,DIA,SPY,XLG,AIA,GXC,XLY,XLE,XLF,XLV,XLI,XLB,XLK,XLU,ICLN,CGW,WOOD,IYR
2019-03-28 00:00:00+00:00,63.368219227299996,254.22274712419997,278.0599128824,199.9973814661,60.2220889159,97.956087217,112.49129159459999,65.03002020779999,25.3788725444,89.9054202017,73.5148210431,54.417230447799994,72.7913105394,56.964120928599996,9.6467540434,35.3028,62.0592856837,85.83910175529999
2019-03-29 00:00:00+00:00,63.744350488,256.2499628999,279.8132029177,201.1673046771,60.6986237441,99.45334090360001,113.077287198,64.9318172174,25.448159637899998,90.9863479319,74.3071133351,54.8919718258,73.5065090054,57.269321023500005,9.6864526197,35.4162,62.3143507213,85.7701230258
2019-04-01 00:00:00+00:00,64.4966130093,259.473730426,283.13157671330003,203.6558701514,61.7708271076,100.9109322409,114.3188033068,65.7861832335,26.071743479699997,91.1251826862,75.8421796508,55.7128787918,74.5097735203,56.875514449499995,9.775774416399999,35.64,63.8545511406,85.7405607132
2019-04-02 00:00:00+00:00,64.4966130093,258.7815104051,283.2702550211,204.05245429080003,61.9495276682,100.7225360816,114.2989390491,65.3344494779,26.051947167199998,90.91693055469999,75.8124686899,55.9007972539,74.768039633,56.9542757643,9.8154729927,35.5731,64.0311346282,86.29239054879999
2019-04-03 00:00:00+00:00,64.6549840664,259.08806498580003,283.716006725,204.3796362057,62.743752381899995,101.35713367059999,115.10344148770001,64.7059503396,26.131132416999996,90.7979293367,75.5846846559,56.6326902116,75.3739716667,56.86566928510001,9.8253976368,35.81,64.7963297409,86.20370361100002
2019-04-04 00:00:00+00:00,64.8034569324,260.8482816105,284.4688318249,204.8941049805,62.982019796,102.3090300542,116.0370616016,65.2460667866,26.289502916500002,90.6095107415,76.0501563775,57.2063360433,75.0561056818,56.66876599810001,9.9047947894,35.84,64.2665792783,86.07560025629999
2019-04-05 00:00:00+00:00,65.1399954288,261.22405819330004,285.8457093102,205.2834514593,63.4188433885,103.4493225969,116.7223784937,66.3950417736,26.32909554130001,91.234267136,76.26803675779999,57.1865551526,75.4137049148,57.200404873000004,10.0238905183,36.0489,65.0219641973,86.6668465087
2019-04-08 00:00:00+00:00,65.1795881931,260.29450559369997,286.0636323655,205.68836386549998,63.0316588406,103.42949142229999,117.1395279062,66.6896507447,26.35879001,91.21443359969999,75.9412161873,57.2063360433,75.7017709636,56.79675313470001,10.0139658743,35.975,64.7178481909,86.1544330899
2019-04-09 00:00:00+00:00,64.7638641681,258.6035109711,284.5976045394,204.84562256939998,62.9720919871,103.3204199617,116.0867222459,65.8745659248,26.141030573200002,90.97643116370001,74.9112362077,56.7909373376,75.34417173060001,56.934585435600006,9.9444933657,35.495,63.815310365600006,85.7405607132
2019-04-10 00:00:00+00:00,65.1103008556,258.6925106881,285.5683526945,205.3810111575,63.3394209172,103.4889849462,116.6429214627,66.1200734006,26.2202158229,91.0061814682,74.8914289004,56.7612660015,75.8706372681,56.757372477299995,10.063589094700001,35.68,63.7760695906,86.5190349456
2019-04-11 00:00:00+00:00,65.0806062824,258.49473353919996,285.48910794709997,205.3611819506,62.743752381899995,102.09088713290001,116.7919033958,66.1691748958,26.378586322399997,89.88558666530001,75.5351663877,56.7315946654,75.7713041478,57.0428822434,9.9643426539,35.79,63.964425310699994,86.4303480077
2019-04-12 00:00:00+00:00,65.4666357341,261.1350584763,287.42069866400004,206.4172855136,63.3294931082,103.58814081950001,117.5169488034,66.34594027840001,26.8635959771,89.0624949075,76.5354354063,57.4832685138,76.29776968520001,57.3087016809,9.9444933657,35.9,64.6001258659,86.88363680129999
2019-04-15 00:00:00+00:00,65.4666357341,260.87794818279997,287.232492389,206.74833412389998,62.9025973246,102.0809715456,117.7553198963,65.9531283171,26.695327321399997,89.41949856149998,76.1095782994,57.2162264887,76.2679697492,57.298856516499995,10.0139658743,35.91,64.11942637199999,86.4402021119
2019-04-16 00:00:00+00:00,65.4468393519,261.5899459187,287.42069866400004,207.26478581939998,63.587616140200005,103.0427835165,118.2717905976,66.3852214746,27.0714572577,87.5848964506,76.57505002090001,57.4733780684,76.6553689182,56.5900046833,10.0040412302,36.0,63.1678375779,84.5876305209
2019-04-17 00:00:00+00:00,65.2587737216,261.5899459187,286.7174015312,207.69111376919997,63.7961001275,103.3997446603,118.5002295616,66.2968387833,27.1407443513,85.0660373362,76.6740865574,57.1173220349,77.0825013354,56.3734110676,10.0536644506,35.86,62.7754298277,83.8190103926
2019-04-18 00:00:00+00:00,65.3676538234,262.7647421828,287.2820203561,207.8894058388,63.6372551848,103.50881612090001,118.4605010461,65.9825892142,27.061559101500002,85.2048720905,77.55551173229999,57.1865551526,77.3010342001,56.402946560699995,10.0238905183,35.97,62.706758471499995,84.3905484367
2019-04-22 00:00:00+00:00,65.3775520145,262.27989987349997,287.5296601916,208.672659514,63.0614422674,102.5965820867,118.01355524690001,67.3770716771,26.9823738518,85.2544559314,77.3178240447,56.800827783,77.47983381659999,56.3537207389,10.0238905183,35.98,61.9906143275,83.5628036832
2019-04-23 00:00:00+00:00,65.9813416697,263.6750583554,290.1150200741,210.3383128992,63.2997096815,102.9237964685,119.4239175466,67.26904838770001,27.1506425075,86.60313640209999,77.9912724929,57.0579793627,78.3241653389,56.511243368500004,10.113212315,36.0,62.3437813026,84.5580682082
2019-04-24 00:00:00+00:00,65.9120543322,263.120952859,289.4711565018,209.49557160310002,62.5650518213,101.6942636398,119.5331709642,66.0906125035,27.1209480388,86.50396872040001,77.7634884589,56.7019233292,78.353965275,56.875514449499995,10.063589094700001,36.0479,62.000424521199996,85.1098980439
2019-04-25 00:00:00+00:00,65.8130724215,261.7455838591,289.29285582029996,209.94767752200002,62.2473619358,101.1687375114,118.9074468453,65.8843862238,27.1704388199,87.39647785540001,76.1987111822,55.9799208169,78.3340986509,57.1117983939,10.0238905183,35.9614,62.7754298277,84.94237827229999
2019-04-26 00:00:00+00:00,66.12981453569999,262.5470578806,290.6400165253,210.52669036540001,62.47570154100001,101.61493894120001,119.8509990881,65.03002020779999,27.417892725399998,88.26915345409998,76.7731230939,56.4447717495,78.0360992901,57.200404873000004,10.0437398065,36.17,63.22179364350001,85.5828950459
2019-04-29 00:00:00+00:00,66.2683892107,262.6460052907,291.0956738227,211.1314811779,63.0018754138,101.9223221484,119.4338496755,64.9710984136,27.6950410995,88.1104851635,76.9513888596,56.3359768504,78.0559659142,56.86566928510001,10.0437398065,36.23,63.158027384099995,84.7650043966
2019-04-30 00:00:00+00:00,66.2188982554,262.992321226,291.2442577239,210.6952386246,62.723896763999996,101.07949722549999,119.2550713558,64.9219969184,27.734633724400002,88.5170726583,77.25840212279999,56.8206086737,78.18509897050001,57.8009598983,10.083438382799999,36.38,62.932392927799995,85.730706609
2019-05-01 00:00:00+00:00,65.7635814662,261.36958370080004,289.0551215782,209.38651096479998,62.4459181142,100.94067900290001,117.8049805406,63.6257174458,27.5069761313,88.3584043676,76.7533157866,55.7920023548,77.98643273,57.210250037399994,10.0437398065,36.05,62.3928322714,85.6715819837
2019-05-02 00:00:00+00:00,65.6843959376,260.1129515929,288.4310691928,208.29590458159998,62.743752381899995,100.8514387169,117.8943697005,62.516023654899996,27.5366706,88.735241558,76.713701172,55.505179438999996,77.57916693680001,57.082262900799996,9.9891542641,36.01,62.5596055652,85.7011442964
2019-05-03 00:00:00+00:00,66.3772693125,262.1809524634,291.2541633174,210.6754094177,63.4585546242,102.606497674,119.2848677424,63.09542129800001,27.784124505500003,89.4095817933,77.6446446151,56.0491539346,78.3142320269,57.39730816,10.1429862473,36.5,63.2757497092,86.38107748670002
2019-05-06 00:00:00+00:00,66.159509109,261.4883205929,290.0555865136,209.67839689139998,62.0488057574,99.8202176348,118.55982233479999,63.1543430922,27.5960595373,89.865753129,76.9018705914,55.2480278593,77.7082999932,57.082262900799996,9.984191942,36.22,62.785240021499995,86.0953084647
2019-05-07 00:00:00+00:00,65.021217136,256.7883186145,285.21175133139997,206.0849480049,60.966674585,96.89511937290001,116.76210700909999,62.6044063462,27.1407443513,88.14023546799999,75.3469969683,54.2787642126,76.0395035725,56.9050499425,10.0437398065,35.79,60.9801643709,84.5285058956
2019-05-08 00:00:00+00:00,64.91233703420001,256.9268449886,284.8155275946,205.81725371080003,61.0163136296,96.7265543883,116.8018355246,62.6044063462,27.0813554139,88.32865406309998,75.3469969683,54.229311985699994,75.9501037643,56.12728195890001,10.0040412302,35.63,60.3719323582,84.5186517914
2019-05-09 00:00:00+00:00,64.7044750217,255.71968658580002,283.9537409671,204.7757246149,59.74555408770001,95.2293007017,116.32509333879999,62.6044063462,27.0219664766,88.14023546799999,75.23805677819999,53.8040228346,75.4335715388,56.05836580840001,9.9246440776,35.47,60.3130711957,84.71573387560001
2019-05-10 00:00:00+00:00,64.9915225627,257.1841082548,285.3801464195,205.22614505110002,60.2618001516,95.97296975129998,116.49393952959998,62.8990153173,27.2001332886,88.1699857725,75.5351663877,54.535915792299996,75.6719710275,57.0625725721,10.0040412302,35.7,60.5092750707,85.61245735850001
2019-05-13 00:00:00+00:00,63.348422845200005,250.8020003053,278.2084967837,200.1857589323,58.1372490425,92.46285183709999,113.0276265536,61.8187824234,26.4082807911,86.51388548860001,73.3860735457,53.3095005659,72.8211104755,57.672972761800004,9.726151196,35.21,58.252930507399995,85.5139163164
