date,ITOT,DIA,SPY,XLG,AIA,GXC,XLY,XLE,XLF,XLV,XLI,XLB,XLK,XLU,ICLN,CGW,WOOD,IYR
2011-02-16 00:00:00+00:00,25.8475325376,100.4552205259,112.265625093,78.8586019093,38.3017151761,63.566445077,35.0422141099,61.1967519455,11.9197053218,28.1751424742,31.6197088137,33.631740437,23.319879996,23.221101804,13.7579235648,18.0742417612,41.9055695433,42.7242439448
2011-02-17 00:00:00+00:00,25.9365012613,100.6841223956,112.6011219181,79.0912966984,38.4256689469,63.7785689204,35.051020899,61.801064835,11.9058128913,28.2961771458,31.6948943828,33.9360812145,23.3652452095,23.2649152036,13.898868737,18.0915128953,41.9986366268,42.781862615
2011-02-18 00:00:00+00:00,25.9176907311,101.2890773369,112.8359696956,79.1993335647,38.7396851663,63.8451175772,35.2359634716,62.0589050012,11.9325558199,28.3653398153,31.7826108802,33.5608665573,23.3306812373,23.30142637,14.0162578311,18.2210464005,41.736356664,42.9475162918
2011-02-22 00:00:00+00:00,25.4153987367,99.8877478689,110.5713661263,77.8320854684,37.4918838736,61.4535252249,34.3905117112,61.4545921117,11.5671848992,27.9330731311,30.8574106818,32.4852512068,22.7603756959,23.1991951042,13.5780052133,17.7374546477,40.5857090852,42.558590268
2011-02-23 00:00:00+00:00,25.2462734296,99.0354773152,109.8919850555,77.6369542667,37.2274491625,61.2247642173,33.8885247285,62.7035054167,11.5168248389,27.6650677869,30.3164922813,32.2434462055,22.4925049114,23.1480794713,13.3823567232,17.6079211424,40.0526885156,42.2200805807
2011-02-24 00:00:00+00:00,25.2416978952,98.6830962209,109.8164982699,77.3710173649,37.1613404848,61.1166226501,34.0910808794,61.8171798454,11.489039978,27.7601664574,30.491925276,32.0766841357,22.5702738488,23.0586271137,13.6327867905,17.6338278435,39.9934640079,41.9896058999
2011-02-25 00:00:00+00:00,25.5348286568,99.2731296811,110.9907371577,77.9776859221,37.7315278304,61.9651180237,34.4455541436,62.800195479,11.6494975496,27.9330731311,30.7676056964,32.5519560347,22.8554266195,23.1882417543,13.6171349113,17.8583525859,40.5273306419,42.7386486124
2011-02-28 00:00:00+00:00,25.6704424113,100.1008155073,111.6785056491,78.4929386693,37.7976365082,62.8302505616,34.7075561214,63.2836457906,11.7043726499,28.2434406103,30.9179768347,32.9021563814,22.950477543,23.4474710354,13.44496424,17.9792505241,40.864910336,43.6317380003
2011-03-01 00:00:00+00:00,25.2616099429,98.6421216751,109.8164982699,77.4541226467,37.5910468902,62.3228170538,34.0470469336,62.0991925272,11.4543089019,28.0216878013,30.2621915925,32.0933603427,22.5097868975,23.2101484541,13.2962713875,17.6856412456,40.1626768871,42.4577575952
2011-03-02 00:00:00+00:00,25.326430013,98.7076809484,110.0513460475,77.4956752876,37.7563185846,63.1546752633,34.1791487711,62.4537227557,11.3848467496,28.1059798048,30.4042087787,32.2100937915,22.6480427863,23.2503107371,13.3040973271,17.8669881529,40.3234291224,42.1192479079
2011-03-03 00:00:00+00:00,25.7585638139,100.2729085998,111.9469031092,78.7505650429,38.3678238539,64.3359139207,34.7868172239,63.5253709464,11.6175449596,28.6852171615,31.1393565662,32.860465864,23.0109644944,23.5131911348,13.3433052845,18.15204822,41.1271902988,42.7242439448
2011-03-04 00:00:00+00:00,25.5707550747,99.5435616837,111.1081610465,78.0691017321,38.4347588901,64.4274183238,34.531420338,63.1224956868,11.4751475475,28.64631316,30.7767950437,32.5602941382,22.8251831438,23.370797586,13.2649676291,17.9878860911,40.6449335929,42.3569249224
2011-03-07 00:00:00+00:00,25.3730326778,98.9207485868,110.2358693013,77.5621595131,37.9834018927,63.8783919055,34.1879555603,62.6793329011,11.3987391801,28.425857151,30.491925276,32.0016412042,22.5357098766,23.4620755019,13.108448837,17.8669881529,40.1626768871,42.083236239
2011-03-08 00:00:00+00:00,25.5950308265,99.9696969606,111.2004226734,78.1355859575,38.7231579968,65.1344978018,34.4609660246,62.1636525687,11.6488029281,28.5814731573,30.9681005475,32.3685177579,22.7236514755,23.7249558997,13.1162747766,17.944708256,40.4503387818,42.6090066045
2011-03-09 00:00:00+00:00,25.5547407045,99.9860867789,111.0410616815,78.1839532316,38.6983672427,65.2842322795,34.5402271271,61.7357990429,11.6463717528,28.6246998258,30.9012689304,31.8432172379,22.6307608002,23.9659295977,13.2336638707,17.9878860911,40.408035562,42.6306136058
2011-03-10 00:00:00+00:00,25.0595238419,98.1176474882,108.9861436278,76.6812435259,37.7563185846,64.3359139207,34.1439216145,59.4885608444,11.4126316105,28.1773038076,30.2788994967,31.1469855963,22.2073521407,23.6939214083,12.8188890717,17.5647433074,39.4519827943,41.9697994821
2011-03-11 00:00:00+00:00,25.2459345011,98.6830962209,109.7410114843,77.2313173862,37.8802723554,64.3026395924,34.3552845546,60.5199215092,11.489039978,28.2702411447,30.6339424623,31.6097503401,22.2937620712,23.7468625995,12.7641074944,17.5647433074,40.1542162432,42.4433529277
2011-03-14 00:00:00+00:00,25.1103207466,98.2159863983,109.0784052547,76.7061751104,37.9876163209,64.4565333611,33.9325586744,60.8502792222,11.3848467496,28.1319158058,30.3749699462,31.4930168912,22.1900701546,23.4328665689,13.366704844,17.4265742351,40.188058819,42.1552595767
2011-03-15 00:00:00+00:00,24.826510518,97.0523092962,107.8286795813,75.9416065178,37.1861312389,63.4375070545,33.6507414209,60.3910014261,11.2528686604,27.8033931258,30.0909355738,31.4930168912,21.8617124186,22.9874303393,14.0084318915,17.1761427917,39.7819479088,41.8167498894
2011-03-16 00:00:00+00:00,24.3647204759,95.1920649147,105.8324734721,74.5462380872,36.3184548434,61.9817551879,33.0783001248,59.4241008029,11.044134893,27.3192544396,29.531220781,30.8593210258,21.3281310978,22.6259697923,13.5520230938,16.8998046473,38.8343557851,41.2693725226
2011-03-17 00:00:00+00:00,24.6824659177,96.4458860176,107.2331727168,75.5575728567,36.7478307054,61.8237021281,33.2280155407,61.2370394714,11.176460293,27.6391317858,29.9906881482,31.4096358563,21.5506366688,22.6588298421,13.8049574618,17.1416005237,39.8750149924,41.6150845437
2011-03-18 00:00:00+00:00,24.7794841926,97.1063956967,107.6217786893,75.814636603,36.8473242654,61.7571534714,33.2068087924,60.950917462,11.3305759701,27.7646015136,30.1804398169,31.5627317745,21.5883027575,22.7702035039,13.7040028409,17.4697520702,40.2980471905,41.9824035662
2011-03-21 00:00:00+00:00,25.1823854128,98.5842980578,109.2896803941,76.9523389408,37.6364966062,63.4125513082,33.7193140904,62.8023248236,11.3828066522,27.9969140223,30.8432851729,32.1106668212,21.9546103043,23.0356592442,13.9223465559,17.8842592869,40.9156741997,42.4433529277
2011-03-22 00:00:00+00:00,25.102694856,98.4611395277,108.9106118248,76.843186687,37.6075740597,63.6454716069,33.4542251432,62.6648841024,11.3229154701,27.9817160078,30.5957669704,32.0353780362,21.9177627996,23.0688412118,13.7658277638,17.8285598797,40.6110910171,42.0616292377
2011-03-23 00:00:00+00:00,25.1756068433,99.0440899035,109.2222904262,77.1622471212,37.8059000929,64.3359139207,33.7458229851,62.8265790685,11.2922734699,27.9643468482,30.7006475647,32.4996588773,22.0391428151,23.0577805559,13.9614762539,17.8238103178,40.8733709799,41.7447265516
2011-03-24 00:00:00+00:00,25.3917584759,99.7255671034,110.2668349282,77.6072524637,38.4091417775,65.0429933988,34.2406556867,63.052952021,11.3479861975,28.2943608794,31.0194845713,32.6418710268,22.3837753591,23.1536395733,14.0793349043,18.0051572251,41.2456393142,41.9391895635
2011-03-25 00:00:00+00:00,25.5142717977,100.1360955371,110.6037847675,77.8759349347,38.5302859295,65.1220199287,34.3025097744,63.6188844023,11.3793246067,28.3725220973,31.1285603894,32.8175448586,22.437962866,23.1462658027,14.0788653479,17.936072689,41.2287180263,42.1505564528
2011-03-28 00:00:00+00:00,25.4121976981,99.9718841636,110.3342248961,77.7164047175,38.3182423456,64.4856483985,33.9468487701,63.4652741845,11.3413703111,28.3638375175,31.1012914349,32.6669672885,22.3859428594,23.0651543265,14.4466845093,17.8065391838,41.4740767012,42.1505564528
